sec	CH1	CH40	
20.988	-0.466919	69.7674	
20.989	-0.47821	69.7674	
20.99	-0.481262	69.7674	
20.991	-0.476074	69.7674	
20.992	-0.464478	69.7674	
20.993	-0.447388	69.7674	
20.994	-0.426331	69.7674	
20.995	-0.402222	69.7674	
20.996	-0.376587	69.7674	
20.997	-0.350342	69.7674	
20.998	-0.324707	69.7674	
20.999	-0.300293	69.7674	
21	-0.27771	69.7674	
21.001	-0.257874	69.7674	
21.002	-0.240173	69.7674	
21.003	-0.224915	69.7674	
21.004	-0.212402	69.7674	
21.005	-0.201111	69.7674	
21.006	-0.190735	69.7674	
21.007	-0.180664	69.7674	
21.008	-0.170593	69.7674	
21.009	-0.160217	69.7674	
21.01	-0.149841	69.7674	
21.011	-0.139465	69.7674	
21.012	-0.1297	69.7674	
21.013	-0.119934	69.7674	
21.014	-0.109253	69.7674	
21.015	-0.0973511	69.7674	
21.016	-0.0839233	69.7674	
21.017	-0.0698853	69.7674	
21.018	-0.0567627	69.7674	
21.019	-0.045166	69.7674	
21.02	-0.0354004	69.7674	
21.021	-0.0268555	69.7674	
21.022	-0.0201416	69.7674	
21.023	-0.0152588	69.7674	
21.024	-0.0125122	69.7674	
21.025	-0.0119019	69.7674	
21.026	-0.0131226	69.7674	
21.027	-0.0161743	69.7674	
21.028	-0.020752	69.7674	
21.029	-0.0265503	69.7674	
21.03	-0.0326538	69.7674	
21.031	-0.0390625	69.7674	
21.032	-0.0454712	69.7674	
21.033	-0.0521851	69.7674	
21.034	-0.0588989	69.7674	
21.035	-0.065918	69.7674	
21.036	-0.072937	69.7674	
21.037	-0.0793457	69.7674	
21.038	-0.0848389	69.7674	
21.039	-0.0891113	69.7674	
21.04	-0.0924683	69.7674	
21.041	-0.0946045	69.7674	
21.042	-0.09552	69.7674	
21.043	-0.0958252	69.7674	
21.044	-0.0958252	69.7674	
21.045	-0.0952148	69.7674	
21.046	-0.0942993	69.7674	
21.047	-0.0927734	69.7674	
21.048	-0.0912476	69.7674	
21.049	-0.0897217	69.7674	
21.05	-0.0881958	69.7674	
21.051	-0.0863647	69.7674	
21.052	-0.0848389	69.7674	
21.053	-0.0830078	69.7674	
21.054	-0.0820923	69.7674	
21.055	-0.0823975	69.7674	
21.056	-0.0842285	69.7674	
21.057	-0.0878906	69.7674	
21.058	-0.0930786	69.7674	
21.059	-0.0994873	69.7674	
21.06	-0.106506	69.7674	
21.061	-0.113525	69.7674	
21.062	-0.119934	69.7674	
21.063	-0.125427	69.7674	
21.064	-0.128784	69.7674	
21.065	-0.128784	69.7674	
21.066	-0.125427	69.7674	
21.067	-0.118713	69.7674	
21.068	-0.109558	69.7674	
21.069	-0.098877	69.7674	
21.07	-0.0869751	69.7674	
21.071	-0.0735474	69.7674	
21.072	-0.0585938	69.7674	
21.073	-0.0418091	69.7674	
21.074	-0.0244141	69.7674	
21.075	-0.00610352	69.7674	
21.076	0.0125122	69.7674	
21.077	0.0314331	69.7674	
21.078	0.0491333	69.7674	
21.079	0.0640869	69.7674	
21.08	0.0753784	69.7674	
21.081	0.0823975	69.7674	
21.082	0.085144	69.7674	
21.083	0.0848389	69.7674	
21.084	0.0817871	69.7674	
21.085	0.0765991	69.7674	
21.086	0.0695801	69.7674	
21.087	0.0613403	69.7674	
21.088	0.0521851	69.7674	
21.089	0.0427246	69.7674	
21.09	0.0326538	69.7674	
21.091	0.0228882	69.7674	
21.092	0.0137329	69.7674	
21.093	0.00518799	69.7674	
21.094	-0.00244141	69.7674	
21.095	-0.00915527	69.7674	
21.096	-0.0149536	69.7674	
21.097	-0.0192261	69.7674	
21.098	-0.0222778	69.7674	
21.099	-0.0241089	69.7674	
21.1	-0.0250244	69.7674	
21.101	-0.0256348	69.7674	
21.102	-0.0259399	69.7674	
21.103	-0.0256348	69.7674	
21.104	-0.0253296	69.7674	
21.105	-0.0241089	69.7674	
21.106	-0.0222778	69.7674	
21.107	-0.0201416	69.7674	
21.108	-0.0177002	69.7674	
21.109	-0.0158691	69.7674	
21.11	-0.0140381	69.7674	
21.111	-0.0131226	69.7674	
21.112	-0.0125122	69.7674	
21.113	-0.012207	69.7674	
21.114	-0.0115967	69.7674	
21.115	-0.0112915	69.7674	
21.116	-0.0109863	69.7674	
21.117	-0.0112915	69.7674	
21.118	-0.0115967	69.7674	
21.119	-0.0119019	69.7674	
21.12	-0.0115967	69.7674	
21.121	-0.0100708	69.7674	
21.122	-0.00732422	69.7674	
21.123	-0.00274658	69.7674	
21.124	0.00335693	69.7674	
21.125	0.0109863	69.7674	
21.126	0.0198364	69.7674	
21.127	0.0289917	69.7674	
21.128	0.0387573	69.7674	
21.129	0.0494385	69.7674	
21.13	0.0604248	69.7674	
21.131	0.0720215	69.7674	
21.132	0.0839233	69.7674	
21.133	0.0961304	69.7674	
21.134	0.107422	69.7674	
21.135	0.117493	69.7674	
21.136	0.126038	69.7674	
21.137	0.132141	69.7674	
21.138	0.136108	69.7674	
21.139	0.13916	69.7674	
21.14	0.141602	69.7674	
21.141	0.142822	69.7674	
21.142	0.143127	69.7674	
21.143	0.141602	69.7674	
21.144	0.13916	69.7674	
21.145	0.136414	69.7674	
21.146	0.134277	69.7674	
21.147	0.133972	69.7674	
21.148	0.135193	69.7674	
21.149	0.138245	69.7674	
21.15	0.142517	69.7674	
21.151	0.147705	69.7674	
21.152	0.153809	69.7674	
21.153	0.160217	69.7674	
21.154	0.167542	69.7674	
21.155	0.175171	69.7674	
21.156	0.183411	69.7674	
21.157	0.191345	69.7674	
21.158	0.19928	69.7674	
21.159	0.206604	69.7674	
21.16	0.213928	69.7674	
21.161	0.220642	69.7674	
21.162	0.22644	69.7674	
21.163	0.230408	69.7674	
21.164	0.232239	69.7674	
21.165	0.232544	69.7674	
21.166	0.231018	69.7674	
21.167	0.228577	69.7674	
21.168	0.22522	69.7674	
21.169	0.221252	69.7674	
21.17	0.21637	69.7674	
21.171	0.211487	69.7674	
21.172	0.206299	69.7674	
21.173	0.200806	69.7674	
21.174	0.195007	69.7674	
21.175	0.189819	69.7674	
21.176	0.184631	69.7674	
21.177	0.179443	69.7674	
21.178	0.173645	69.7674	
21.179	0.167542	69.7674	
21.18	0.160522	69.7674	
21.181	0.152588	69.7674	
21.182	0.144043	69.7674	
21.183	0.134583	69.7674	
21.184	0.124817	69.7674	
21.185	0.115967	69.7674	
21.186	0.108337	69.7674	
21.187	0.102539	69.7674	
21.188	0.0985718	69.7674	
21.189	0.0964355	69.7674	
21.19	0.09552	69.7674	
21.191	0.0958252	69.7674	
21.192	0.0967407	69.7674	
21.193	0.0985718	69.7674	
21.194	0.101929	69.7674	
21.195	0.106506	69.7674	
21.196	0.112	69.7674	
21.197	0.117493	69.7674	
21.198	0.122681	69.7674	
21.199	0.126953	69.7674	
21.2	0.130005	69.7674	
21.201	0.132141	69.7674	
21.202	0.133057	69.7674	
21.203	0.132141	69.7674	
21.204	0.128784	69.7674	
21.205	0.122986	69.7674	
21.206	0.114746	69.7674	
21.207	0.104065	69.7674	
21.208	0.0909424	69.7674	
21.209	0.0759888	69.7674	
21.21	0.0595093	69.7674	
21.211	0.0421143	69.7674	
21.212	0.0238037	69.7674	
21.213	0.00610352	69.7674	
21.214	-0.0112915	69.7674	
21.215	-0.0271606	69.7674	
21.216	-0.0411987	69.7674	
21.217	-0.0534058	69.7674	
21.218	-0.0628662	69.7674	
21.219	-0.0692749	69.7674	
21.22	-0.0732422	69.7674	
21.221	-0.0747681	69.7674	
21.222	-0.0744629	69.7674	
21.223	-0.072937	69.7674	
21.224	-0.0704956	69.7674	
21.225	-0.0671387	69.7674	
21.226	-0.0628662	69.7674	
21.227	-0.0579834	69.7674	
21.228	-0.0524902	69.7674	
21.229	-0.0463867	69.7674	
21.23	-0.0402832	69.7674	
21.231	-0.0344849	69.7674	
21.232	-0.0292969	69.7674	
21.233	-0.0247192	69.7674	
21.234	-0.0216675	69.7674	
21.235	-0.0198364	69.7674	
21.236	-0.0198364	69.7674	
21.237	-0.0216675	69.7674	
21.238	-0.0250244	69.7674	
21.239	-0.0292969	69.7674	
21.24	-0.0344849	69.7674	
21.241	-0.039978	69.7674	
21.242	-0.0457764	69.7674	
21.243	-0.0515747	69.7674	
21.244	-0.057373	69.7674	
21.245	-0.0631714	69.7674	
21.246	-0.0689697	69.7674	
21.247	-0.0747681	69.7674	
21.248	-0.0802612	69.7674	
21.249	-0.0845337	69.7674	
21.25	-0.0881958	69.7674	
21.251	-0.0909424	69.7674	
21.252	-0.0924683	69.7674	
21.253	-0.093689	69.7674	
21.254	-0.0942993	69.7674	
21.255	-0.0949097	69.7674	
21.256	-0.0949097	69.7674	
21.257	-0.0942993	69.7674	
21.258	-0.093689	69.7674	
21.259	-0.0924683	69.7674	
21.26	-0.0909424	69.7674	
21.261	-0.0888062	69.7674	
21.262	-0.0869751	69.7674	
21.263	-0.085144	69.7674	
21.264	-0.0839233	69.7674	
21.265	-0.0827026	69.7674	
21.266	-0.0814819	69.7674	
21.267	-0.0805664	69.7674	
21.268	-0.0799561	69.7674	
21.269	-0.0796509	69.7674	
21.27	-0.0799561	69.7674	
21.271	-0.0808716	69.7674	
21.272	-0.0817871	69.7674	
21.273	-0.0817871	69.7674	
21.274	-0.0808716	69.7674	
21.275	-0.0790405	69.7674	
21.276	-0.0759888	69.7674	
21.277	-0.0726318	69.7674	
21.278	-0.0686646	69.7674	
21.279	-0.0640869	69.7674	
21.28	-0.0585938	69.7674	
21.281	-0.0524902	69.7674	
21.282	-0.0460815	69.7674	
21.283	-0.0393677	69.7674	
21.284	-0.0332642	69.7674	
21.285	-0.0280762	69.7674	
21.286	-0.0231934	69.7674	
21.287	-0.0192261	69.7674	
21.288	-0.0158691	69.7674	
21.289	-0.0128174	69.7674	
21.29	-0.0109863	69.7674	
21.291	-0.010376	69.7674	
21.292	-0.0109863	69.7674	
21.293	-0.012207	69.7674	
21.294	-0.0131226	69.7674	
21.295	-0.0143433	69.7674	
21.296	-0.0164795	69.7674	
21.297	-0.0204468	69.7674	
21.298	-0.0262451	69.7674	
21.299	-0.0338745	69.7674	
21.3	-0.0418091	69.7674	
21.301	-0.0494385	69.7674	
21.302	-0.055542	69.7674	
21.303	-0.0604248	69.7674	
21.304	-0.0637817	69.7674	
21.305	-0.0662231	69.7674	
21.306	-0.0680542	69.7674	
21.307	-0.0695801	69.7674	
21.308	-0.0708008	69.7674	
21.309	-0.0723267	69.7674	
21.31	-0.0738525	69.7674	
21.311	-0.0756836	69.7674	
21.312	-0.0775146	69.7674	
21.313	-0.0796509	69.7674	
21.314	-0.0820923	69.7674	
21.315	-0.0854492	69.7674	
21.316	-0.0897217	69.7674	
21.317	-0.0946045	69.7674	
21.318	-0.098877	69.7674	
21.319	-0.102539	69.7674	
21.32	-0.104675	69.7674	
21.321	-0.10498	69.7674	
21.322	-0.103455	69.7674	
21.323	-0.100403	69.7674	
21.324	-0.0958252	69.7674	
21.325	-0.0897217	69.7674	
21.326	-0.0820923	69.7674	
21.327	-0.072937	69.7674	
21.328	-0.0622559	69.7674	
21.329	-0.0494385	69.7674	
21.33	-0.0354004	69.7674	
21.331	-0.0198364	69.7674	
21.332	-0.00366211	69.7674	
21.333	0.012207	69.7674	
21.334	0.0271606	69.7674	
21.335	0.039978	69.7674	
21.336	0.050354	69.7674	
21.337	0.057373	69.7674	
21.338	0.0610352	69.7674	
21.339	0.0610352	69.7674	
21.34	0.0579834	69.7674	
21.341	0.0515747	69.7674	
21.342	0.0427246	69.7674	
21.343	0.0314331	69.7674	
21.344	0.0183105	69.7674	
21.345	0.00427246	69.7674	
21.346	-0.0100708	69.7674	
21.347	-0.0234985	69.7674	
21.348	-0.0357056	69.7674	
21.349	-0.0457764	69.7674	
21.35	-0.0540161	69.7674	
21.351	-0.0601196	69.7674	
21.352	-0.0643921	69.7674	
21.353	-0.0668335	69.7674	
21.354	-0.0671387	69.7674	
21.355	-0.0656128	69.7674	
21.356	-0.062561	69.7674	
21.357	-0.0579834	69.7674	
21.358	-0.0524902	69.7674	
21.359	-0.0463867	69.7674	
21.36	-0.039978	69.7674	
21.361	-0.0332642	69.7674	
21.362	-0.0262451	69.7674	
21.363	-0.0192261	69.7674	
21.364	-0.0125122	69.7674	
21.365	-0.00671387	69.7674	
21.366	-0.00152588	69.7674	
21.367	0.00305176	69.7674	
21.368	0.00732422	69.7674	
21.369	0.0112915	69.7674	
21.37	0.0146484	69.7674	
21.371	0.0164795	69.7674	
21.372	0.0164795	69.7674	
21.373	0.0152588	69.7674	
21.374	0.0131226	69.7674	
21.375	0.00976563	69.7674	
21.376	0.00579834	69.7674	
21.377	0.000915527	69.7674	
21.378	-0.00518799	69.7674	
21.379	-0.0134277	69.7674	
21.38	-0.0231934	69.7674	
21.381	-0.0344849	69.7674	
21.382	-0.0473022	69.7674	
21.383	-0.0604248	69.7674	
21.384	-0.0726318	69.7674	
21.385	-0.0830078	69.7674	
21.386	-0.0906372	69.7674	
21.387	-0.0958252	69.7674	
21.388	-0.0979614	69.7674	
21.389	-0.0973511	69.7674	
21.39	-0.0946045	69.7674	
21.391	-0.0891113	69.7674	
21.392	-0.0811768	69.7674	
21.393	-0.071106	69.7674	
21.394	-0.0592041	69.7674	
21.395	-0.0454712	69.7674	
21.396	-0.0305176	69.7674	
21.397	-0.0149536	69.7674	
21.398	0.000610352	69.7674	
21.399	0.015564	69.7674	
21.4	0.0289917	69.7674	
21.401	0.0405884	69.7674	
21.402	0.0494385	69.7674	
21.403	0.0558472	69.7674	
21.404	0.0588989	69.7674	
21.405	0.0588989	69.7674	
21.406	0.0561523	69.7674	
21.407	0.0506592	69.7674	
21.408	0.0430298	69.7674	
21.409	0.0332642	69.7674	
21.41	0.022583	69.7674	
21.411	0.0115967	69.7674	
21.412	0.000915527	69.7674	
21.413	-0.00915527	69.7674	
21.414	-0.0183105	69.7674	
21.415	-0.0262451	69.7674	
21.416	-0.0332642	69.7674	
21.417	-0.039978	69.7674	
21.418	-0.0457764	69.7674	
21.419	-0.0509644	69.7674	
21.42	-0.0549316	69.7674	
21.421	-0.0570679	69.7674	
21.422	-0.0582886	69.7674	
21.423	-0.0582886	69.7674	
21.424	-0.057373	69.7674	
21.425	-0.055542	69.7674	
21.426	-0.0521851	69.7674	
21.427	-0.0476074	69.7674	
21.428	-0.0421143	69.7674	
21.429	-0.0360107	69.7674	
21.43	-0.0296021	69.7674	
21.431	-0.0231934	69.7674	
21.432	-0.017395	69.7674	
21.433	-0.0125122	69.7674	
21.434	-0.00854492	69.7674	
21.435	-0.00549316	69.7674	
21.436	-0.00213623	69.7674	
21.437	0.00183105	69.7674	
21.438	0.00610352	69.7674	
21.439	0.0100708	69.7674	
21.44	0.0128174	69.7674	
21.441	0.0140381	69.7674	
21.442	0.0143433	69.7674	
21.443	0.0137329	69.7674	
21.444	0.0119019	69.7674	
21.445	0.00915527	69.7674	
21.446	0.00579834	69.7674	
21.447	0.00213623	69.7674	
21.448	-0.00152588	69.7674	
21.449	-0.00457764	69.7674	
21.45	-0.00732422	69.7674	
21.451	-0.00946045	69.7674	
21.452	-0.0106812	69.7674	
21.453	-0.0112915	69.7674	
21.454	-0.0119019	69.7674	
21.455	-0.0119019	69.7674	
21.456	-0.012207	69.7674	
21.457	-0.0119019	69.7674	
21.458	-0.010376	69.7674	
21.459	-0.00732422	69.7674	
21.46	-0.00305176	69.7674	
21.461	0.00213623	69.7674	
21.462	0.00762939	69.7674	
21.463	0.0131226	69.7674	
21.464	0.0186157	69.7674	
21.465	0.0238037	69.7674	
21.466	0.0289917	69.7674	
21.467	0.0338745	69.7674	
21.468	0.0378418	69.7674	
21.469	0.0415039	69.7674	
21.47	0.0439453	69.7674	
21.471	0.0454712	69.7674	
21.472	0.0457764	69.7674	
21.473	0.0448608	69.7674	
21.474	0.0427246	69.7674	
21.475	0.0390625	69.7674	
21.476	0.0338745	69.7674	
21.477	0.0274658	69.7674	
21.478	0.0204468	69.7674	
21.479	0.0125122	69.7674	
21.48	0.00457764	69.7674	
21.481	-0.00274658	69.7674	
21.482	-0.0088501	69.7674	
21.483	-0.0134277	69.7674	
21.484	-0.0167847	69.7674	
21.485	-0.0189209	69.7674	
21.486	-0.020752	69.7674	
21.487	-0.0216675	69.7674	
21.488	-0.0222778	69.7674	
21.489	-0.022583	69.7674	
21.49	-0.0222778	69.7674	
21.491	-0.0210571	69.7674	
21.492	-0.0189209	69.7674	
21.493	-0.0164795	69.7674	
21.494	-0.0137329	69.7674	
21.495	-0.0112915	69.7674	
21.496	-0.00976563	69.7674	
21.497	-0.00915527	69.7674	
21.498	-0.0106812	69.7674	
21.499	-0.0143433	69.7674	
21.5	-0.020752	69.7674	
21.501	-0.0280762	69.7674	
21.502	-0.0357056	69.7674	
21.503	-0.0424194	69.7674	
21.504	-0.0479126	69.7674	
21.505	-0.0521851	69.7674	
21.506	-0.0546265	69.7674	
21.507	-0.0552368	69.7674	
21.508	-0.0531006	69.7674	
21.509	-0.0479126	69.7674	
21.51	-0.0402832	69.7674	
21.511	-0.0302124	69.7674	
21.512	-0.0180054	69.7674	
21.513	-0.00427246	69.7674	
21.514	0.0109863	69.7674	
21.515	0.0268555	69.7674	
21.516	0.0436401	69.7674	
21.517	0.0613403	69.7674	
21.518	0.0799561	69.7674	
21.519	0.0970459	69.7674	
21.52	0.111389	69.7674	
21.521	0.12207	69.7674	
21.522	0.128174	69.7674	
21.523	0.130615	69.7674	
21.524	0.129395	69.7674	
21.525	0.125427	69.7674	
21.526	0.118713	69.7674	
21.527	0.109558	69.7674	
21.528	0.0982666	69.7674	
21.529	0.0854492	69.7674	
21.53	0.0714111	69.7674	
21.531	0.0570679	69.7674	
21.532	0.0427246	69.7674	
21.533	0.0286865	69.7674	
21.534	0.0149536	69.7674	
21.535	0.00183105	69.7674	
21.536	-0.0100708	69.7674	
21.537	-0.0198364	69.7674	
21.538	-0.0268555	69.7674	
21.539	-0.0311279	69.7674	
21.54	-0.032959	69.7674	
21.541	-0.0332642	69.7674	
21.542	-0.0326538	69.7674	
21.543	-0.0314331	69.7674	
21.544	-0.0302124	69.7674	
21.545	-0.0286865	69.7674	
21.546	-0.0274658	69.7674	
21.547	-0.0265503	69.7674	
21.548	-0.0256348	69.7674	
21.549	-0.0256348	69.7674	
21.55	-0.0262451	69.7674	
21.551	-0.027771	69.7674	
21.552	-0.0302124	69.7674	
21.553	-0.0326538	69.7674	
21.554	-0.03479	69.7674	
21.555	-0.0363159	69.7674	
21.556	-0.0366211	69.7674	
21.557	-0.0360107	69.7674	
21.558	-0.0344849	69.7674	
21.559	-0.032959	69.7674	
21.56	-0.0308228	69.7674	
21.561	-0.0280762	69.7674	
21.562	-0.0241089	69.7674	
21.563	-0.0189209	69.7674	
21.564	-0.0125122	69.7674	
21.565	-0.00457764	69.7674	
21.566	0.00457764	69.7674	
21.567	0.0149536	69.7674	
21.568	0.0262451	69.7674	
21.569	0.038147	69.7674	
21.57	0.0500488	69.7674	
21.571	0.0610352	69.7674	
21.572	0.0704956	69.7674	
21.573	0.0778198	69.7674	
21.574	0.0830078	69.7674	
21.575	0.0860596	69.7674	
21.576	0.0872803	69.7674	
21.577	0.0863647	69.7674	
21.578	0.0839233	69.7674	
21.579	0.0796509	69.7674	
21.58	0.0735474	69.7674	
21.581	0.0656128	69.7674	
21.582	0.0564575	69.7674	
21.583	0.0463867	69.7674	
21.584	0.0357056	69.7674	
21.585	0.0244141	69.7674	
21.586	0.0125122	69.7674	
21.587	0	69.7674	
21.588	-0.0119019	69.7674	
21.589	-0.022583	69.7674	
21.59	-0.0317383	69.7674	
21.591	-0.0393677	69.7674	
21.592	-0.045166	69.7674	
21.593	-0.0494385	69.7674	
21.594	-0.0509644	69.7674	
21.595	-0.0497437	69.7674	
21.596	-0.0454712	69.7674	
21.597	-0.0390625	69.7674	
21.598	-0.0305176	69.7674	
21.599	-0.0198364	69.7674	
21.6	-0.00701904	69.7674	
21.601	0.00701904	69.7674	
21.602	0.0219727	69.7674	
21.603	0.0372314	69.7674	
21.604	0.0524902	69.7674	
21.605	0.0671387	69.7674	
21.606	0.0799561	69.7674	
21.607	0.0909424	69.7674	
21.608	0.0994873	69.7674	
21.609	0.105591	69.7674	
21.61	0.109558	69.7674	
21.611	0.111084	69.7674	
21.612	0.110474	69.7674	
21.613	0.107727	69.7674	
21.614	0.102844	69.7674	
21.615	0.0961304	69.7674	
21.616	0.088501	69.7674	
21.617	0.0793457	69.7674	
21.618	0.0695801	69.7674	
21.619	0.0595093	69.7674	
21.62	0.0497437	69.7674	
21.621	0.039978	69.7674	
21.622	0.0308228	69.7674	
21.623	0.022583	69.7674	
21.624	0.0149536	69.7674	
21.625	0.00823975	69.7674	
21.626	0.00244141	69.7674	
21.627	-0.00305176	69.7674	
21.628	-0.0088501	69.7674	
21.629	-0.0146484	69.7674	
21.63	-0.0201416	69.7674	
21.631	-0.0256348	69.7674	
21.632	-0.0299072	69.7674	
21.633	-0.032959	69.7674	
21.634	-0.0350952	69.7674	
21.635	-0.0357056	69.7674	
21.636	-0.0357056	69.7674	
21.637	-0.0354004	69.7674	
21.638	-0.0341797	69.7674	
21.639	-0.0326538	69.7674	
21.64	-0.0302124	69.7674	
21.641	-0.0262451	69.7674	
21.642	-0.0210571	69.7674	
21.643	-0.0143433	69.7674	
21.644	-0.00610352	69.7674	
21.645	0.00366211	69.7674	
21.646	0.0140381	69.7674	
21.647	0.0241089	69.7674	
21.648	0.0332642	69.7674	
21.649	0.0408936	69.7674	
21.65	0.0469971	69.7674	
21.651	0.0518799	69.7674	
21.652	0.0549316	69.7674	
21.653	0.0567627	69.7674	
21.654	0.057373	69.7674	
21.655	0.0570679	69.7674	
21.656	0.055542	69.7674	
21.657	0.0531006	69.7674	
21.658	0.0488281	69.7674	
21.659	0.0436401	69.7674	
21.66	0.0369263	69.7674	
21.661	0.0292969	69.7674	
21.662	0.0213623	69.7674	
21.663	0.0134277	69.7674	
21.664	0.00579834	69.7674	
21.665	-0.000915527	69.7674	
21.666	-0.00579834	69.7674	
21.667	-0.00854492	69.7674	
21.668	-0.00823975	69.7674	
21.669	-0.00457764	69.7674	
21.67	0.00213623	69.7674	
21.671	0.0112915	69.7674	
21.672	0.0216675	69.7674	
21.673	0.032959	69.7674	
21.674	0.0445557	69.7674	
21.675	0.0567627	69.7674	
21.676	0.0698853	69.7674	
21.677	0.0839233	69.7674	
21.678	0.098877	69.7674	
21.679	0.113831	69.7674	
21.68	0.128174	69.7674	
21.681	0.141296	69.7674	
21.682	0.153198	69.7674	
21.683	0.162659	69.7674	
21.684	0.169983	69.7674	
21.685	0.174866	69.7674	
21.686	0.177612	69.7674	
21.687	0.177917	69.7674	
21.688	0.176086	69.7674	
21.689	0.172729	69.7674	
21.69	0.168152	69.7674	
21.691	0.162659	69.7674	
21.692	0.15625	69.7674	
21.693	0.149841	69.7674	
21.694	0.143433	69.7674	
21.695	0.136414	69.7674	
21.696	0.129395	69.7674	
21.697	0.122375	69.7674	
21.698	0.115967	69.7674	
21.699	0.109863	69.7674	
21.7	0.10498	69.7674	
21.701	0.101318	69.7674	
21.702	0.0985718	69.7674	
21.703	0.0967407	69.7674	
21.704	0.0952148	69.7674	
21.705	0.0933838	69.7674	
21.706	0.0912476	69.7674	
21.707	0.0894165	69.7674	
21.708	0.0875854	69.7674	
21.709	0.0854492	69.7674	
21.71	0.0836182	69.7674	
21.711	0.0817871	69.7674	
21.712	0.0796509	69.7674	
21.713	0.0778198	69.7674	
21.714	0.0759888	69.7674	
21.715	0.0747681	69.7674	
21.716	0.0750732	69.7674	
21.717	0.0765991	69.7674	
21.718	0.0799561	69.7674	
21.719	0.0839233	69.7674	
21.72	0.0881958	69.7674	
21.721	0.0924683	69.7674	
21.722	0.0970459	69.7674	
21.723	0.102539	69.7674	
21.724	0.108337	69.7674	
21.725	0.114441	69.7674	
21.726	0.121155	69.7674	
21.727	0.128479	69.7674	
21.728	0.136414	69.7674	
21.729	0.144043	69.7674	
21.73	0.150452	69.7674	
21.731	0.154724	69.7674	
21.732	0.15686	69.7674	
21.733	0.15625	69.7674	
21.734	0.152893	69.7674	
21.735	0.14679	69.7674	
21.736	0.137024	69.7674	
21.737	0.124817	69.7674	
21.738	0.110168	69.7674	
21.739	0.0939941	69.7674	
21.74	0.0772095	69.7674	
21.741	0.06073	69.7674	
21.742	0.0448608	69.7674	
21.743	0.0305176	69.7674	
21.744	0.017395	69.7674	
21.745	0.00671387	69.7674	
21.746	-0.000915527	69.7674	
21.747	-0.00518799	69.7674	
21.748	-0.00610352	69.7674	
21.749	-0.00366211	69.7674	
21.75	0.000915527	69.7674	
21.751	0.00732422	69.7674	
21.752	0.0146484	69.7674	
21.753	0.0234985	69.7674	
21.754	0.0332642	69.7674	
21.755	0.0439453	69.7674	
21.756	0.0552368	69.7674	
21.757	0.0665283	69.7674	
21.758	0.0769043	69.7674	
21.759	0.0854492	69.7674	
21.76	0.0912476	69.7674	
21.761	0.0942993	69.7674	
21.762	0.0939941	69.7674	
21.763	0.0909424	69.7674	
21.764	0.0854492	69.7674	
21.765	0.0787354	69.7674	
21.766	0.0704956	69.7674	
21.767	0.0613403	69.7674	
21.768	0.0521851	69.7674	
21.769	0.0427246	69.7674	
21.77	0.0338745	69.7674	
21.771	0.0259399	69.7674	
21.772	0.0192261	69.7674	
21.773	0.0134277	69.7674	
21.774	0.0088501	69.7674	
21.775	0.00518799	69.7674	
21.776	0.00213623	69.7674	
21.777	0	69.7674	
21.778	-0.00183105	69.7674	
21.779	-0.00335693	69.7674	
21.78	-0.00488281	69.7674	
21.781	-0.00671387	69.7674	
21.782	-0.00823975	69.7674	
21.783	-0.010376	69.7674	
21.784	-0.0131226	69.7674	
21.785	-0.0161743	69.7674	
21.786	-0.0201416	69.7674	
21.787	-0.0247192	69.7674	
21.788	-0.0296021	69.7674	
21.789	-0.0354004	69.7674	
21.79	-0.0418091	69.7674	
21.791	-0.0488281	69.7674	
21.792	-0.055542	69.7674	
21.793	-0.0613403	69.7674	
21.794	-0.0653076	69.7674	
21.795	-0.0674438	69.7674	
21.796	-0.0674438	69.7674	
21.797	-0.0665283	69.7674	
21.798	-0.0646973	69.7674	
21.799	-0.062561	69.7674	
21.8	-0.0595093	69.7674	
21.801	-0.0552368	69.7674	
21.802	-0.0497437	69.7674	
21.803	-0.0421143	69.7674	
21.804	-0.0323486	69.7674	
21.805	-0.0204468	69.7674	
21.806	-0.00762939	69.7674	
21.807	0.00610352	69.7674	
21.808	0.0198364	69.7674	
21.809	0.0323486	69.7674	
21.81	0.0436401	69.7674	
21.811	0.0534058	69.7674	
21.812	0.0610352	69.7674	
21.813	0.0668335	69.7674	
21.814	0.0708008	69.7674	
21.815	0.0735474	69.7674	
21.816	0.0756836	69.7674	
21.817	0.0772095	69.7674	
21.818	0.0772095	69.7674	
21.819	0.0753784	69.7674	
21.82	0.0708008	69.7674	
21.821	0.0637817	69.7674	
21.822	0.0543213	69.7674	
21.823	0.0436401	69.7674	
21.824	0.0323486	69.7674	
21.825	0.0216675	69.7674	
21.826	0.0115967	69.7674	
21.827	0.00274658	69.7674	
21.828	-0.00549316	69.7674	
21.829	-0.0128174	69.7674	
21.83	-0.0186157	69.7674	
21.831	-0.022583	69.7674	
21.832	-0.0241089	69.7674	
21.833	-0.0238037	69.7674	
21.834	-0.0222778	69.7674	
21.835	-0.0195313	69.7674	
21.836	-0.0158691	69.7674	
21.837	-0.0115967	69.7674	
21.838	-0.00762939	69.7674	
21.839	-0.00427246	69.7674	
21.84	-0.00213623	69.7674	
21.841	-0.000915527	69.7674	
21.842	-0.000305176	69.7674	
21.843	0.000305176	69.7674	
21.844	0.00183105	69.7674	
21.845	0.00488281	69.7674	
21.846	0.00946045	69.7674	
