sec,CH1,CH40,
96.92,-0.078125,100.503,
96.921,-0.0820923,100.503,
96.922,-0.0866699,100.503,
96.923,-0.0912476,100.503,
96.924,-0.0958252,100.503,
96.925,-0.100708,100.503,
96.926,-0.105286,100.503,
96.927,-0.109863,100.503,
96.928,-0.114746,100.503,
96.929,-0.119324,100.503,
96.93,-0.124207,100.503,
96.931,-0.128784,100.503,
96.932,-0.133057,100.503,
96.933,-0.136414,100.503,
96.934,-0.13916,100.503,
96.935,-0.141296,100.503,
96.936,-0.143127,100.503,
96.937,-0.144958,100.503,
96.938,-0.146179,100.503,
96.939,-0.1474,100.503,
96.94,-0.148621,100.503,
96.941,-0.149841,100.503,
96.942,-0.150757,100.503,
96.943,-0.151672,100.503,
96.944,-0.152588,100.503,
96.945,-0.153198,100.503,
96.946,-0.153809,100.503,
96.947,-0.154114,100.503,
96.948,-0.154419,100.503,
96.949,-0.155029,100.503,
96.95,-0.15564,100.503,
96.951,-0.156555,100.503,
96.952,-0.157776,100.503,
96.953,-0.159302,100.503,
96.954,-0.161133,100.503,
96.955,-0.162964,100.503,
96.956,-0.1651,100.503,
96.957,-0.167236,100.503,
96.958,-0.169983,100.503,
96.959,-0.173035,100.503,
96.96,-0.176086,100.503,
96.961,-0.179138,100.503,
96.962,-0.181885,100.503,
96.963,-0.184021,100.503,
96.964,-0.185547,100.503,
96.965,-0.186768,100.503,
96.966,-0.187378,100.503,
96.967,-0.187683,100.503,
96.968,-0.187683,100.503,
96.969,-0.187378,100.503,
96.97,-0.186462,100.503,
96.971,-0.184937,100.503,
96.972,-0.1828,100.503,
96.973,-0.180054,100.503,
96.974,-0.177307,100.503,
96.975,-0.174255,100.503,
96.976,-0.171204,100.503,
96.977,-0.167847,100.503,
96.978,-0.164795,100.503,
96.979,-0.161743,100.503,
96.98,-0.159302,100.503,
96.981,-0.157166,100.503,
96.982,-0.155334,100.503,
96.983,-0.154114,100.503,
96.984,-0.153503,100.503,
96.985,-0.153198,100.503,
96.986,-0.153503,100.503,
96.987,-0.154419,100.503,
96.988,-0.15564,100.503,
96.989,-0.157166,100.503,
96.99,-0.158997,100.503,
96.991,-0.160522,100.503,
96.992,-0.162048,100.503,
96.993,-0.162964,100.503,
96.994,-0.163574,100.503,
96.995,-0.163574,100.503,
96.996,-0.163269,100.503,
96.997,-0.162659,100.503,
96.998,-0.161438,100.503,
96.999,-0.159302,100.503,
97,-0.15686,100.503,
97.001,-0.153198,100.503,
97.002,-0.148926,100.503,
97.003,-0.144043,100.503,
97.004,-0.137939,100.503,
97.005,-0.131226,100.503,
97.006,-0.123901,100.503,
97.007,-0.115662,100.503,
97.008,-0.106812,100.503,
97.009,-0.0967407,100.503,
97.01,-0.0863647,100.503,
97.011,-0.0747681,100.503,
97.012,-0.0619507,100.503,
97.013,-0.0479126,100.503,
97.014,-0.0323486,100.503,
97.015,-0.0149536,100.503,
97.016,0.00457764,100.503,
97.017,0.0271606,100.503,
97.018,0.0527954,100.503,
97.019,0.0817871,100.503,
97.02,0.113525,100.503,
97.021,0.1474,100.503,
97.022,0.181885,100.503,
97.023,0.21637,100.503,
97.024,0.249023,100.503,
97.025,0.27832,100.503,
97.026,0.303345,100.503,
97.027,0.322571,100.503,
97.028,0.335693,100.503,
97.029,0.341492,100.503,
97.03,0.339661,100.503,
97.031,0.329895,100.503,
97.032,0.31189,100.503,
97.033,0.28595,100.503,
97.034,0.252075,100.503,
97.035,0.210571,100.503,
97.036,0.162354,100.503,
97.037,0.108337,100.503,
97.038,0.0506592,100.503,
97.039,-0.00976563,103.627,
97.04,-0.071106,103.627,
97.041,-0.132141,103.627,
97.042,-0.19104,103.627,
97.043,-0.246582,103.627,
97.044,-0.297546,103.627,
97.045,-0.342407,103.627,
97.046,-0.380859,103.627,
97.047,-0.412292,103.627,
97.048,-0.437012,103.627,
97.049,-0.455017,103.627,
97.05,-0.467224,103.627,
97.051,-0.473938,103.627,
97.052,-0.476379,103.627,
97.053,-0.474854,103.627,
97.054,-0.470276,103.627,
97.055,-0.462952,103.627,
97.056,-0.453186,103.627,
97.057,-0.441895,103.627,
97.058,-0.429688,103.627,
97.059,-0.416565,103.627,
97.06,-0.402832,103.627,
97.061,-0.389404,103.627,
97.062,-0.376282,103.627,
97.063,-0.364075,103.627,
97.064,-0.352173,103.627,
97.065,-0.340881,103.627,
97.066,-0.329895,103.627,
97.067,-0.319214,103.627,
97.068,-0.308533,103.627,
97.069,-0.298462,103.627,
97.07,-0.288391,103.627,
97.071,-0.27832,103.627,
97.072,-0.268555,103.627,
97.073,-0.258789,103.627,
97.074,-0.248718,103.627,
97.075,-0.238647,103.627,
97.076,-0.227966,103.627,
97.077,-0.217285,103.627,
97.078,-0.206299,103.627,
97.079,-0.195007,103.627,
97.08,-0.183716,103.627,
97.081,-0.172729,103.627,
97.082,-0.162048,103.627,
97.083,-0.151978,103.627,
97.084,-0.142822,103.627,
97.085,-0.134277,103.627,
97.086,-0.126648,103.627,
97.087,-0.119934,103.627,
97.088,-0.113831,103.627,
97.089,-0.108032,103.627,
97.09,-0.102844,103.627,
97.091,-0.0982666,103.627,
97.092,-0.0939941,103.627,
97.093,-0.090332,103.627,
97.094,-0.0863647,103.627,
97.095,-0.0830078,103.627,
97.096,-0.0793457,103.627,
97.097,-0.0759888,103.627,
97.098,-0.0723267,103.627,
97.099,-0.0683594,103.627,
97.1,-0.0646973,103.627,
97.101,-0.0610352,103.627,
97.102,-0.057373,103.627,
97.103,-0.0534058,103.627,
97.104,-0.0497437,103.627,
97.105,-0.0457764,103.627,
97.106,-0.0418091,103.627,
97.107,-0.0378418,103.627,
97.108,-0.0341797,103.627,
97.109,-0.0305176,103.627,
97.11,-0.0271606,103.627,
97.111,-0.0238037,103.627,
97.112,-0.020752,103.627,
97.113,-0.017395,103.627,
97.114,-0.0140381,103.627,
97.115,-0.0109863,103.627,
97.116,-0.00823975,103.627,
97.117,-0.00579834,103.627,
97.118,-0.00366211,103.627,
97.119,-0.00183105,103.627,
97.12,0,103.627,
97.121,0.00183105,103.627,
97.122,0.00335693,103.627,
97.123,0.00518799,103.627,
97.124,0.00732422,103.627,
97.125,0.00915527,103.627,
97.126,0.0109863,103.627,
97.127,0.0125122,103.627,
97.128,0.0131226,103.627,
97.129,0.0137329,103.627,
97.13,0.0143433,103.627,
97.131,0.0149536,103.627,
97.132,0.0158691,103.627,
97.133,0.0167847,103.627,
97.134,0.0180054,103.627,
97.135,0.0195313,103.627,
97.136,0.0216675,103.627,
97.137,0.0244141,103.627,
97.138,0.0280762,103.627,
97.139,0.0323486,103.627,
97.14,0.0372314,103.627,
97.141,0.0424194,103.627,
97.142,0.0479126,103.627,
97.143,0.0537109,103.627,
97.144,0.0595093,103.627,
97.145,0.0656128,103.627,
97.146,0.0720215,103.627,
97.147,0.0787354,103.627,
97.148,0.0854492,103.627,
97.149,0.0921631,103.627,
97.15,0.0982666,103.627,
97.151,0.10437,103.627,
97.152,0.109863,103.627,
97.153,0.115051,103.627,
97.154,0.120239,103.627,
97.155,0.125732,103.627,
97.156,0.131226,103.627,
97.157,0.136719,103.627,
97.158,0.142517,103.627,
97.159,0.148315,103.627,
97.16,0.153809,103.627,
97.161,0.159607,103.627,
97.162,0.165405,103.627,
97.163,0.171814,103.627,
97.164,0.178833,103.627,
97.165,0.186157,103.627,
97.166,0.194092,103.627,
97.167,0.202026,103.627,
97.168,0.210266,103.627,
97.169,0.218506,103.627,
97.17,0.226746,103.627,
97.171,0.234985,103.627,
97.172,0.24292,103.627,
97.173,0.250549,103.627,
97.174,0.258179,103.627,
97.175,0.265808,103.627,
97.176,0.272827,103.627,
97.177,0.279846,103.627,
97.178,0.28717,103.627,
97.179,0.294189,103.627,
97.18,0.301514,103.627,
97.181,0.308838,103.627,
97.182,0.315857,103.627,
97.183,0.322266,103.627,
97.184,0.328674,103.627,
97.185,0.334473,103.627,
97.186,0.339661,103.627,
97.187,0.344543,103.627,
97.188,0.348511,103.627,
97.189,0.352173,103.627,
97.19,0.354919,103.627,
97.191,0.357361,103.627,
97.192,0.358582,103.627,
97.193,0.359192,103.627,
97.194,0.358276,103.627,
97.195,0.356445,103.627,
97.196,0.353699,103.627,
97.197,0.350037,103.627,
97.198,0.346069,103.627,
97.199,0.341187,103.627,
97.2,0.335999,103.627,
97.201,0.330505,103.627,
97.202,0.324707,103.627,
97.203,0.318909,103.627,
97.204,0.31311,103.627,
97.205,0.307617,103.627,
97.206,0.302429,103.627,
97.207,0.297546,103.627,
97.208,0.292664,103.627,
97.209,0.287781,103.627,
97.21,0.282593,103.627,
97.211,0.2771,103.627,
97.212,0.271912,103.627,
97.213,0.266724,103.627,
97.214,0.261536,103.627,
97.215,0.256653,103.627,
97.216,0.252075,103.627,
97.217,0.246887,103.627,
97.218,0.241394,103.627,
97.219,0.235291,103.627,
97.22,0.228577,103.627,
97.221,0.221252,103.627,
97.222,0.213623,103.627,
97.223,0.205994,103.627,
97.224,0.198059,103.627,
97.225,0.189819,103.627,
97.226,0.18158,103.627,
97.227,0.173035,103.627,
97.228,0.164185,103.627,
97.229,0.155029,103.627,
97.23,0.145569,103.627,
97.231,0.135498,103.627,
97.232,0.125427,103.627,
97.233,0.115356,103.627,
97.234,0.105591,103.627,
97.235,0.0964355,103.627,
97.236,0.0875854,103.627,
97.237,0.0793457,103.627,
97.238,0.071106,103.627,
97.239,0.0631714,103.627,
97.24,0.055542,103.627,
97.241,0.0482178,103.627,
97.242,0.0418091,103.627,
97.243,0.0357056,103.627,
97.244,0.0302124,103.627,
97.245,0.0247192,103.627,
97.246,0.0195313,103.627,
97.247,0.0146484,103.627,
97.248,0.0100708,103.627,
97.249,0.00610352,103.627,
97.25,0.00213623,103.627,
97.251,-0.000915527,103.627,
97.252,-0.00396729,103.627,
97.253,-0.00671387,103.627,
97.254,-0.00946045,103.627,
97.255,-0.012207,103.627,
97.256,-0.015564,103.627,
97.257,-0.0189209,103.627,
97.258,-0.0228882,103.627,
97.259,-0.0265503,103.627,
97.26,-0.0305176,103.627,
97.261,-0.0341797,103.627,
97.262,-0.038147,103.627,
97.263,-0.0418091,103.627,
97.264,-0.0454712,103.627,
97.265,-0.0491333,103.627,
97.266,-0.0524902,103.627,
97.267,-0.0561523,103.627,
97.268,-0.0595093,103.627,
97.269,-0.0631714,103.627,
97.27,-0.0668335,103.627,
97.271,-0.0704956,103.627,
97.272,-0.0744629,103.627,
97.273,-0.0784302,103.627,
97.274,-0.0820923,103.627,
97.275,-0.0854492,103.627,
97.276,-0.0888062,103.627,
97.277,-0.0915527,103.627,
97.278,-0.0942993,103.627,
97.279,-0.0964355,103.627,
97.28,-0.098877,103.627,
97.281,-0.100708,103.627,
97.282,-0.102844,103.627,
97.283,-0.104675,103.627,
97.284,-0.106201,103.627,
97.285,-0.108032,103.627,
97.286,-0.109558,103.627,
97.287,-0.110779,103.627,
97.288,-0.112,103.627,
97.289,-0.112915,103.627,
97.29,-0.113525,103.627,
97.291,-0.113831,103.627,
97.292,-0.114136,103.627,
97.293,-0.114441,103.627,
97.294,-0.115051,103.627,
97.295,-0.115356,103.627,
97.296,-0.115662,103.627,
97.297,-0.116272,103.627,
97.298,-0.116577,103.627,
97.299,-0.116882,103.627,
97.3,-0.117493,103.627,
97.301,-0.118408,103.627,
97.302,-0.119629,103.627,
97.303,-0.12146,103.627,
97.304,-0.122986,103.627,
97.305,-0.124817,103.627,
97.306,-0.126038,103.627,
97.307,-0.127258,103.627,
97.308,-0.128174,103.627,
97.309,-0.129089,103.627,
97.31,-0.130005,103.627,
97.311,-0.13092,103.627,
97.312,-0.131226,103.627,
97.313,-0.131226,103.627,
97.314,-0.130615,103.627,
97.315,-0.129395,103.627,
97.316,-0.126953,103.627,
97.317,-0.123901,103.627,
97.318,-0.120239,103.627,
97.319,-0.115967,103.627,
97.32,-0.111694,103.627,
97.321,-0.107117,103.627,
97.322,-0.102234,103.627,
97.323,-0.0976563,103.627,
97.324,-0.093689,103.627,
97.325,-0.0900269,103.627,
97.326,-0.0866699,103.627,
97.327,-0.0842285,103.627,
97.328,-0.0823975,103.627,
97.329,-0.0808716,103.627,
97.33,-0.0802612,103.627,
97.331,-0.0805664,103.627,
97.332,-0.0814819,103.627,
97.333,-0.0830078,103.627,
97.334,-0.0854492,103.627,
97.335,-0.0881958,103.627,
97.336,-0.0912476,103.627,
97.337,-0.0939941,103.627,
97.338,-0.0961304,103.627,
97.339,-0.0979614,103.627,
97.34,-0.0991821,103.627,
97.341,-0.0997925,103.627,
97.342,-0.0997925,103.627,
97.343,-0.098877,103.627,
97.344,-0.0976563,103.627,
97.345,-0.0958252,103.627,
97.346,-0.0933838,103.627,
97.347,-0.0906372,103.627,
97.348,-0.0872803,103.627,
97.349,-0.0839233,103.627,
97.35,-0.0802612,103.627,
97.351,-0.0769043,103.627,
97.352,-0.0735474,103.627,
97.353,-0.0708008,103.627,
97.354,-0.0686646,103.627,
97.355,-0.0674438,103.627,
97.356,-0.0665283,103.627,
97.357,-0.0662231,103.627,
97.358,-0.0662231,103.627,
97.359,-0.0662231,103.627,
97.36,-0.0665283,103.627,
97.361,-0.0665283,103.627,
97.362,-0.0668335,103.627,
97.363,-0.0671387,103.627,
97.364,-0.0680542,103.627,
97.365,-0.0689697,103.627,
97.366,-0.0701904,103.627,
97.367,-0.0720215,103.627,
97.368,-0.0735474,103.627,
97.369,-0.0750732,103.627,
97.37,-0.0762939,103.627,
97.371,-0.0769043,103.627,
97.372,-0.0772095,103.627,
97.373,-0.0772095,103.627,
97.374,-0.0769043,103.627,
97.375,-0.0765991,103.627,
97.376,-0.0765991,103.627,
97.377,-0.0769043,103.627,
97.378,-0.0772095,103.627,
97.379,-0.0775146,103.627,
97.38,-0.0778198,103.627,
97.381,-0.0787354,103.627,
97.382,-0.0796509,103.627,
97.383,-0.0808716,103.627,
97.384,-0.0827026,103.627,
97.385,-0.0845337,103.627,
97.386,-0.0860596,103.627,
97.387,-0.0872803,103.627,
97.388,-0.0872803,103.627,
97.389,-0.0869751,103.627,
97.39,-0.0863647,103.627,
97.391,-0.0860596,103.627,
97.392,-0.0860596,103.627,
97.393,-0.0860596,103.627,
97.394,-0.0863647,103.627,
97.395,-0.0863647,103.627,
97.396,-0.0857544,103.627,
97.397,-0.0845337,103.627,
97.398,-0.083313,103.627,
97.399,-0.0814819,103.627,
97.4,-0.0799561,103.627,
97.401,-0.078125,103.627,
97.402,-0.0765991,103.627,
97.403,-0.0750732,103.627,
97.404,-0.0738525,103.627,
97.405,-0.0723267,103.627,
97.406,-0.0708008,103.627,
97.407,-0.0686646,103.627,
97.408,-0.0665283,103.627,
97.409,-0.0640869,103.627,
97.41,-0.0616455,103.627,
97.411,-0.0588989,103.627,
97.412,-0.0561523,103.627,
97.413,-0.0534058,103.627,
97.414,-0.050354,103.627,
97.415,-0.0469971,103.627,
97.416,-0.0430298,103.627,
97.417,-0.0390625,103.627,
97.418,-0.0350952,103.627,
97.419,-0.0311279,103.627,
97.42,-0.0274658,103.627,
97.421,-0.0244141,103.627,
97.422,-0.0216675,103.627,
97.423,-0.0186157,103.627,
97.424,-0.0152588,103.627,
97.425,-0.0115967,103.627,
97.426,-0.00762939,103.627,
97.427,-0.00305176,103.627,
97.428,0.00152588,103.627,
97.429,0.00610352,103.627,
97.43,0.010376,103.627,
97.431,0.0143433,103.627,
97.432,0.0180054,103.627,
97.433,0.0216675,103.627,
97.434,0.0247192,103.627,
97.435,0.0274658,103.627,
97.436,0.0292969,103.627,
97.437,0.0305176,103.627,
97.438,0.0308228,103.627,
97.439,0.0302124,103.627,
97.44,0.0292969,103.627,
97.441,0.0274658,103.627,
97.442,0.0250244,103.627,
97.443,0.0219727,103.627,
97.444,0.0186157,103.627,
97.445,0.0146484,103.627,
97.446,0.0106812,103.627,
97.447,0.00701904,103.627,
97.448,0.00396729,103.627,
97.449,0.0012207,103.627,
97.45,-0.000610352,103.627,
97.451,-0.00213623,103.627,
97.452,-0.00366211,103.627,
97.453,-0.00488281,103.627,
97.454,-0.00640869,103.627,
97.455,-0.00762939,103.627,
97.456,-0.0088501,103.627,
97.457,-0.00946045,103.627,
97.458,-0.0100708,103.627,
97.459,-0.0112915,103.627,
97.46,-0.0128174,103.627,
97.461,-0.0152588,103.627,
97.462,-0.0186157,103.627,
97.463,-0.0228882,103.627,
97.464,-0.0274658,103.627,
97.465,-0.0326538,103.627,
97.466,-0.038147,103.627,
97.467,-0.0436401,103.627,
97.468,-0.0497437,103.627,
97.469,-0.0564575,103.627,
97.47,-0.0634766,103.627,
97.471,-0.0704956,103.627,
97.472,-0.0775146,103.627,
97.473,-0.0842285,103.627,
97.474,-0.0906372,103.627,
97.475,-0.0967407,103.627,
97.476,-0.102234,103.627,
97.477,-0.107727,103.627,
97.478,-0.112915,103.627,
97.479,-0.117798,103.627,
97.48,-0.122681,103.627,
97.481,-0.127258,103.627,
97.482,-0.131226,103.627,
97.483,-0.134888,103.627,
97.484,-0.137939,103.627,
97.485,-0.140686,103.627,
97.486,-0.143127,103.627,
97.487,-0.145264,103.627,
97.488,-0.147095,103.627,
97.489,-0.148621,103.627,
97.49,-0.149841,103.627,
97.491,-0.150452,103.627,
97.492,-0.150452,103.627,
97.493,-0.149841,103.627,
97.494,-0.148621,103.627,
97.495,-0.1474,103.627,
97.496,-0.145569,103.627,
97.497,-0.143738,103.627,
97.498,-0.141296,103.627,
97.499,-0.13855,103.627,
97.5,-0.135803,103.627,
97.501,-0.133057,103.627,
97.502,-0.13031,103.627,
97.503,-0.127563,103.627,
97.504,-0.125122,103.627,
97.505,-0.122986,103.627,
97.506,-0.12146,103.627,
97.507,-0.120544,103.627,
97.508,-0.120544,103.627,
97.509,-0.12085,103.627,
97.51,-0.121155,103.627,
97.511,-0.12207,103.627,
97.512,-0.122986,103.627,
97.513,-0.124817,103.627,
97.514,-0.126953,103.627,
97.515,-0.129395,103.627,
97.516,-0.131836,103.627,
97.517,-0.134277,103.627,
97.518,-0.136414,103.627,
97.519,-0.138245,103.627,
97.52,-0.139465,103.627,
97.521,-0.139771,103.627,
97.522,-0.139771,103.627,
97.523,-0.139465,103.627,
97.524,-0.13855,103.627,
97.525,-0.137024,103.627,
97.526,-0.134888,103.627,
97.527,-0.132446,103.627,
97.528,-0.129089,103.627,
97.529,-0.125732,103.627,
97.53,-0.122375,103.627,
97.531,-0.119019,103.627,
97.532,-0.116272,103.627,
97.533,-0.114441,103.627,
97.534,-0.11322,103.627,
97.535,-0.11261,103.627,
97.536,-0.112915,103.627,
97.537,-0.113831,103.627,
97.538,-0.115356,103.627,
97.539,-0.116882,103.627,
97.54,-0.119019,103.627,
97.541,-0.121765,103.627,
97.542,-0.124817,103.627,
97.543,-0.128174,103.627,
97.544,-0.131226,103.627,
97.545,-0.133667,103.627,
97.546,-0.134583,103.627,
97.547,-0.134277,103.627,
97.548,-0.132751,103.627,
97.549,-0.129395,103.627,
97.55,-0.124817,103.627,
97.551,-0.118408,103.627,
97.552,-0.111084,103.627,
97.553,-0.102539,103.627,
97.554,-0.0933838,103.627,
97.555,-0.083313,103.627,
97.556,-0.0726318,103.627,
97.557,-0.0616455,103.627,
97.558,-0.050354,103.627,
97.559,-0.0390625,103.627,
97.56,-0.0280762,103.627,
97.561,-0.0170898,103.627,
97.562,-0.00610352,103.627,
97.563,0.00488281,103.627,
97.564,0.0164795,103.627,
97.565,0.0289917,103.627,
97.566,0.0427246,103.627,
97.567,0.0579834,103.627,
97.568,0.0753784,103.627,
97.569,0.09552,103.627,
97.57,0.118408,103.627,
97.571,0.144653,103.627,
97.572,0.17395,103.627,
97.573,0.206604,103.627,
97.574,0.241394,103.627,
97.575,0.2771,103.627,
97.576,0.3125,103.627,
97.577,0.345764,103.627,
97.578,0.375671,103.627,
97.579,0.401611,103.627,
97.58,0.421753,103.627,
97.581,0.435791,103.627,
97.582,0.442505,103.627,
97.583,0.440979,103.627,
97.584,0.431213,103.627,
97.585,0.413208,103.627,
97.586,0.386658,103.627,
97.587,0.352173,103.627,
97.588,0.310059,103.627,
97.589,0.261536,103.627,
97.59,0.207214,103.627,
97.591,0.14801,103.627,
97.592,0.0857544,108.499,
97.593,0.0222778,108.499,
97.594,-0.0408936,108.499,
97.595,-0.102844,108.499,
97.596,-0.161438,108.499,
97.597,-0.215759,108.499,
97.598,-0.264893,108.499,
97.599,-0.308228,108.499,
97.6,-0.345154,108.499,
97.601,-0.375977,108.499,
97.602,-0.400391,108.499,
97.603,-0.419312,108.499,
97.604,-0.432434,108.499,
97.605,-0.440369,108.499,
97.606,-0.443726,108.499,
97.607,-0.442505,108.499,
97.608,-0.437622,108.499,
97.609,-0.429688,108.499,
97.61,-0.419006,108.499,
97.611,-0.406494,108.499,
97.612,-0.392151,108.499,
97.613,-0.376892,108.499,
97.614,-0.361023,108.499,
97.615,-0.344849,108.499,
97.616,-0.329285,108.499,
97.617,-0.314026,108.499,
97.618,-0.299683,108.499,
97.619,-0.28595,108.499,
97.62,-0.273132,108.499,
97.621,-0.26123,108.499,
97.622,-0.249939,108.499,
97.623,-0.239868,108.499,
97.624,-0.230408,108.499,
97.625,-0.221252,108.499,
97.626,-0.212402,108.499,
97.627,-0.203552,108.499,
97.628,-0.194702,108.499,
97.629,-0.185547,108.499,
97.63,-0.176392,108.499,
97.631,-0.167236,108.499,
97.632,-0.157471,108.499,
97.633,-0.14801,108.499,
97.634,-0.138855,108.499,
97.635,-0.129395,108.499,
97.636,-0.120239,108.499,
97.637,-0.111389,108.499,
97.638,-0.102539,108.499,
97.639,-0.0939941,108.499,
97.64,-0.0863647,108.499,
97.641,-0.0796509,108.499,
97.642,-0.0735474,108.499,
97.643,-0.0680542,108.499,
97.644,-0.0631714,108.499,
97.645,-0.0582886,108.499,
97.646,-0.0537109,108.499,
97.647,-0.0494385,108.499,
97.648,-0.0454712,108.499,
97.649,-0.0421143,108.499,
97.65,-0.0393677,108.499,
97.651,-0.0363159,108.499,
97.652,-0.0335693,108.499,
97.653,-0.0305176,108.499,
97.654,-0.0274658,108.499,
97.655,-0.0247192,108.499,
97.656,-0.0222778,108.499,
97.657,-0.0204468,108.499,
97.658,-0.0189209,108.499,
97.659,-0.0180054,108.499,
97.66,-0.0167847,108.499,
97.661,-0.015564,108.499,
97.662,-0.0140381,108.499,
97.663,-0.0125122,108.499,
97.664,-0.0109863,108.499,
97.665,-0.00915527,108.499,
97.666,-0.00701904,108.499,
97.667,-0.00457764,108.499,
97.668,-0.00183105,108.499,
97.669,0.000915527,108.499,
97.67,0.00366211,108.499,
97.671,0.00640869,108.499,
97.672,0.00946045,108.499,
97.673,0.0125122,108.499,
97.674,0.0161743,108.499,
97.675,0.0198364,108.499,
97.676,0.0234985,108.499,
97.677,0.0271606,108.499,
97.678,0.0305176,108.499,
97.679,0.0335693,108.499,
97.68,0.0366211,108.499,
97.681,0.0390625,108.499,
97.682,0.0418091,108.499,
97.683,0.0445557,108.499,
97.684,0.0473022,108.499,
97.685,0.0497437,108.499,
97.686,0.0524902,108.499,
97.687,0.0549316,108.499,
97.688,0.0576782,108.499,
97.689,0.0610352,108.499,
97.69,0.0643921,108.499,
97.691,0.0683594,108.499,
97.692,0.0726318,108.499,
97.693,0.0769043,108.499,
97.694,0.0811768,108.499,
97.695,0.0854492,108.499,
97.696,0.0897217,108.499,
97.697,0.093689,108.499,
97.698,0.0976563,108.499,
97.699,0.101929,108.499,
97.7,0.106506,108.499,
97.701,0.111389,108.499,
97.702,0.115967,108.499,
97.703,0.12085,108.499,
97.704,0.125732,108.499,
97.705,0.13031,108.499,
97.706,0.134888,108.499,
97.707,0.139465,108.499,
97.708,0.144348,108.499,
97.709,0.149231,108.499,
97.71,0.154419,108.499,
97.711,0.159607,108.499,
97.712,0.16449,108.499,
97.713,0.169678,108.499,
97.714,0.175171,108.499,
97.715,0.18158,108.499,
97.716,0.188293,108.499,
97.717,0.195923,108.499,
97.718,0.204163,108.499,
97.719,0.212708,108.499,
97.72,0.221863,108.499,
97.721,0.231934,108.499,
97.722,0.242615,108.499,
97.723,0.253601,108.499,
97.724,0.264893,108.499,
97.725,0.276184,108.499,
97.726,0.287476,108.499,
97.727,0.298767,108.499,
97.728,0.309753,108.499,
97.729,0.320435,108.499,
97.73,0.330811,108.499,
97.731,0.340576,108.499,
97.732,0.349426,108.499,
97.733,0.357361,108.499,
97.734,0.364075,108.499,
97.735,0.369873,108.499,
97.736,0.374756,108.499,
97.737,0.378723,108.499,
97.738,0.381775,108.499,
97.739,0.383606,108.499,
97.74,0.384521,108.499,
97.741,0.384827,108.499,
97.742,0.384827,108.499,
97.743,0.384827,108.499,
97.744,0.384827,108.499,
97.745,0.384521,108.499,
97.746,0.384216,108.499,
97.747,0.383911,108.499,
97.748,0.383911,108.499,
97.749,0.383606,108.499,
97.75,0.382996,108.499,
97.751,0.38208,108.499,
97.752,0.381165,108.499,
97.753,0.379944,108.499,
97.754,0.378418,108.499,
97.755,0.376892,108.499,
97.756,0.375061,108.499,
97.757,0.37262,108.499,
97.758,0.369873,108.499,
97.759,0.366211,108.499,
97.76,0.362244,108.499,
97.761,0.357361,108.499,
97.762,0.352173,108.499,
97.763,0.346375,108.499,
97.764,0.340271,108.499,
97.765,0.333862,108.499,
97.766,0.327148,108.499,
97.767,0.319824,108.499,
97.768,0.312195,108.499,
97.769,0.30426,108.499,
97.77,0.296021,108.499,
97.771,0.287476,108.499,
97.772,0.278931,108.499,
97.773,0.270081,108.499,
97.774,0.260925,108.499,
97.775,0.252075,108.499,
97.776,0.243225,108.499,
97.777,0.234985,108.499,
97.778,0.226746,108.499,
97.779,0.218506,108.499,
97.78,0.209961,108.499,
97.781,0.2005,108.499,
97.782,0.190735,108.499,
97.783,0.180664,108.499,
97.784,0.170288,108.499,
97.785,0.160217,108.499,
97.786,0.150146,108.499,
97.787,0.140686,108.499,
97.788,0.131531,108.499,
97.789,0.123291,108.499,
97.79,0.115356,108.499,
97.791,0.108032,108.499,
97.792,0.100708,108.499,
97.793,0.0939941,108.499,
97.794,0.0875854,108.499,
97.795,0.0814819,108.499,
97.796,0.0759888,108.499,
97.797,0.0708008,108.499,
97.798,0.0656128,108.499,
97.799,0.0604248,108.499,
97.8,0.0558472,108.499,
97.801,0.0512695,108.499,
97.802,0.0466919,108.499,
97.803,0.0418091,108.499,
97.804,0.0369263,108.499,
97.805,0.0314331,108.499,
97.806,0.0253296,108.499,
97.807,0.0189209,108.499,
97.808,0.0119019,108.499,
97.809,0.00457764,108.499,
97.81,-0.00305176,108.499,
97.811,-0.0106812,108.499,
97.812,-0.0186157,108.499,
97.813,-0.0262451,108.499,
97.814,-0.0335693,108.499,
97.815,-0.0405884,108.499,
97.816,-0.0469971,108.499,
97.817,-0.0531006,108.499,
97.818,-0.0585938,108.499,
97.819,-0.0637817,108.499,
97.82,-0.0683594,108.499,
97.821,-0.0723267,108.499,
97.822,-0.0750732,108.499,
97.823,-0.0765991,108.499,
97.824,-0.0775146,108.499,
97.825,-0.0778198,108.499,
97.826,-0.078125,108.499,
97.827,-0.078125,108.499,
97.828,-0.0784302,108.499,
97.829,-0.0787354,108.499,
97.83,-0.0790405,108.499,
97.831,-0.0793457,108.499,
97.832,-0.0793457,108.499,
97.833,-0.0793457,108.499,
97.834,-0.0796509,108.499,
97.835,-0.0799561,108.499,
97.836,-0.0802612,108.499,
97.837,-0.0805664,108.499,
97.838,-0.0814819,108.499,
97.839,-0.0827026,108.499,
97.84,-0.0842285,108.499,
97.841,-0.0863647,108.499,
97.842,-0.088501,108.499,
97.843,-0.0906372,108.499,
97.844,-0.0924683,108.499,
97.845,-0.0939941,108.499,
97.846,-0.0952148,108.499,
97.847,-0.0964355,108.499,
97.848,-0.0976563,108.499,
97.849,-0.0982666,108.499,
